0,1,2,3,4,5
250.12468051870428,250.12468051870428,250.12468051870428,250.12468051870428,250.12468051870428,250.12468051870428
247.07053091271763,247.07053091271763,247.07053091271763,247.07053091271763,247.07053091271763,247.07053091271763
251.17216851025563,251.17216851025563,251.17216851025563,251.17216851025563,251.17216851025563,251.17216851025563
255.92869481242192,255.92869481242192,255.92869481242192,255.92869481242192,255.92869481242192,255.92869481242192
266.204831876548,266.204831876548,266.204831876548,266.204831876548,266.204831876548,266.204831876548
259.4447574647541,259.4447574647541,259.4447574647541,259.4447574647541,259.4447574647541,259.4447574647541
267.4251494069241,267.4251494069241,267.4251494069241,267.4251494069241,267.4251494069241,267.4251494069241
251.55915455028173,251.55915455028173,251.55915455028173,251.55915455028173,251.55915455028173,251.55915455028173
244.64212806678097,244.64212806678097,244.64212806678097,244.64212806678097,244.64212806678097,244.64212806678097
248.134615421585,248.134615421585,248.134615421585,248.134615421585,248.134615421585,248.134615421585
251.97122074299966,251.97122074299966,251.97122074299966,251.97122074299966,251.97122074299966,251.97122074299966
249.99268178590734,249.99268178590734,249.99268178590734,249.99268178590734,249.99268178590734,249.99268178590734
248.56504326841588,248.56504326841588,248.56504326841588,248.56504326841588,248.56504326841588,248.56504326841588
243.97843876519914,243.97843876519914,243.97843876519914,243.97843876519914,243.97843876519914,243.97843876519914
253.2030556627425,253.2030556627425,253.2030556627425,253.2030556627425,253.2030556627425,253.2030556627425
255.1512383507029,255.1512383507029,255.1512383507029,255.1512383507029,255.1512383507029,255.1512383507029
244.4753670549025,244.4753670549025,244.4753670549025,244.4753670549025,244.4753670549025,244.4753670549025
246.01242800457544,246.01242800457544,246.01242800457544,246.01242800457544,246.01242800457544,246.01242800457544
259.2958748870371,259.2958748870371,259.2958748870371,259.2958748870371,259.2958748870371,259.2958748870371
251.07599252492523,251.07599252492523,251.07599252492523,251.07599252492523,251.07599252492523,251.07599252492523
246.21564960896876,246.21564960896876,246.21564960896876,246.21564960896876,246.21564960896876,246.21564960896876
251.03938548357416,251.03938548357416,251.03938548357416,251.03938548357416,251.03938548357416,251.03938548357416
115.02757115069618,115.02757115069618,115.02757115069618,115.02757115069618,115.02757115069618,115.02757115069618
248.98704427111667,248.98704427111667,248.98704427111667,248.98704427111667,248.98704427111667,248.98704427111667
251.55955492282973,251.55955492282973,251.55955492282973,251.55955492282973,251.55955492282973,251.55955492282973
251.44224988106927,251.44224988106927,251.44224988106927,251.44224988106927,251.44224988106927,251.44224988106927
256.30996333298305,256.30996333298305,256.30996333298305,256.30996333298305,256.30996333298305,256.30996333298305
252.6629862473778,252.6629862473778,252.6629862473778,252.6629862473778,252.6629862473778,252.6629862473778
253.47830466530976,253.47830466530976,253.47830466530976,253.47830466530976,253.47830466530976,253.47830466530976
258.25795244086135,258.25795244086135,258.25795244086135,258.25795244086135,258.25795244086135,258.25795244086135
261.48992191951766,261.48992191951766,261.48992191951766,261.48992191951766,261.48992191951766,261.48992191951766
249.60340276417446,249.60340276417446,249.60340276417446,249.60340276417446,249.60340276417446,249.60340276417446
247.5315418471166,247.5315418471166,247.5315418471166,247.5315418471166,247.5315418471166,247.5315418471166
251.35600295480816,251.35600295480816,251.35600295480816,251.35600295480816,251.35600295480816,251.35600295480816
88.69731537666972,88.69731537666972,88.69731537666972,88.69731537666972,88.69731537666972,88.69731537666972
249.2358677690513,249.2358677690513,249.2358677690513,249.2358677690513,249.2358677690513,249.2358677690513
249.24013719305208,249.24013719305208,249.24013719305208,249.24013719305208,249.24013719305208,249.24013719305208
251.0404147257666,251.0404147257666,251.0404147257666,251.0404147257666,251.0404147257666,251.0404147257666
257.8166160135581,257.8166160135581,257.8166160135581,257.8166160135581,257.8166160135581,257.8166160135581
251.60931854541735,251.60931854541735,251.60931854541735,251.60931854541735,251.60931854541735,251.60931854541735
250.1053406952203,250.1053406952203,250.1053406952203,250.1053406952203,250.1053406952203,250.1053406952203
261.88309069416954,261.88309069416954,261.88309069416954,261.88309069416954,261.88309069416954,261.88309069416954
258.2100292702861,258.2100292702861,258.2100292702861,258.2100292702861,258.2100292702861,258.2100292702861
248.02636179355338,248.02636179355338,248.02636179355338,248.02636179355338,248.02636179355338,248.02636179355338
249.26132609583547,249.26132609583547,249.26132609583547,249.26132609583547,249.26132609583547,249.26132609583547
253.24831104092374,253.24831104092374,253.24831104092374,253.24831104092374,253.24831104092374,253.24831104092374
88.18203712799028,88.18203712799028,88.18203712799028,88.18203712799028,88.18203712799028,88.18203712799028
250.7723793980556,250.7723793980556,250.7723793980556,250.7723793980556,250.7723793980556,250.7723793980556
246.36352484460247,246.36352484460247,246.36352484460247,246.36352484460247,246.36352484460247,246.36352484460247
250.34794251110236,250.34794251110236,250.34794251110236,250.34794251110236,250.34794251110236,250.34794251110236
261.45355815490234,261.45355815490234,261.45355815490234,261.45355815490234,261.45355815490234,261.45355815490234
265.2096207172315,265.2096207172315,265.2096207172315,265.2096207172315,265.2096207172315,265.2096207172315
252.21308382008888,252.21308382008888,252.21308382008888,252.21308382008888,252.21308382008888,252.21308382008888
268.9646106471505,268.9646106471505,268.9646106471505,268.9646106471505,268.9646106471505,268.9646106471505
261.71477937507973,261.71477937507973,261.71477937507973,261.71477937507973,261.71477937507973,261.71477937507973
246.52271263001603,246.52271263001603,246.52271263001603,246.52271263001603,246.52271263001603,246.52271263001603
252.27305890358096,252.27305890358096,252.27305890358096,252.27305890358096,252.27305890358096,252.27305890358096
248.50267247701782,248.50267247701782,248.50267247701782,248.50267247701782,248.50267247701782,248.50267247701782
88.93527187273496,88.93527187273496,88.93527187273496,88.93527187273496,88.93527187273496,88.93527187273496
251.60311909491912,251.60311909491912,251.60311909491912,251.60311909491912,251.60311909491912,251.60311909491912
