0,1,2,3,4,5
106.57551583214169,106.57551583214169,106.57551583214169,106.57551583214169,106.57551583214169,106.57551583214169
105.29253834538382,105.29253834538382,105.29253834538382,105.29253834538382,105.29253834538382,105.29253834538382
105.8081710263896,105.8081710263896,105.8081710263896,105.8081710263896,105.8081710263896,105.8081710263896
106.42021595970513,106.42021595970513,106.42021595970513,106.42021595970513,106.42021595970513,106.42021595970513
105.8515930300963,105.8515930300963,105.8515930300963,105.8515930300963,105.8515930300963,105.8515930300963
105.92112068979709,105.92112068979709,105.92112068979709,105.92112068979709,105.92112068979709,105.92112068979709
104.81890558672363,104.81890558672363,104.81890558672363,104.81890558672363,104.81890558672363,104.81890558672363
106.15025228496886,106.15025228496886,106.15025228496886,106.15025228496886,106.15025228496886,106.15025228496886
108.07634088592057,108.07634088592057,108.07634088592057,108.07634088592057,108.07634088592057,108.07634088592057
111.78971550841776,111.78971550841776,111.78971550841776,111.78971550841776,111.78971550841776,111.78971550841776
110.96378808103653,110.96378808103653,110.96378808103653,110.96378808103653,110.96378808103653,110.96378808103653
111.49357968345173,111.49357968345173,111.49357968345173,111.49357968345173,111.49357968345173,111.49357968345173
111.95492186112212,111.95492186112212,111.95492186112212,111.95492186112212,111.95492186112212,111.95492186112212
108.0399513758803,108.0399513758803,108.0399513758803,108.0399513758803,108.0399513758803,108.0399513758803
106.03609857234576,106.03609857234576,106.03609857234576,106.03609857234576,106.03609857234576,106.03609857234576
105.23216243735382,105.23216243735382,105.23216243735382,105.23216243735382,105.23216243735382,105.23216243735382
105.96000248005458,105.96000248005458,105.96000248005458,105.96000248005458,105.96000248005458,105.96000248005458
103.00677725404326,103.00677725404326,103.00677725404326,103.00677725404326,103.00677725404326,103.00677725404326
106.77556290177284,106.77556290177284,106.77556290177284,106.77556290177284,106.77556290177284,106.77556290177284
104.93033358306418,104.93033358306418,104.93033358306418,104.93033358306418,104.93033358306418,104.93033358306418
104.84476422826386,104.84476422826386,104.84476422826386,104.84476422826386,104.84476422826386,104.84476422826386
107.4649761841539,107.4649761841539,107.4649761841539,107.4649761841539,107.4649761841539,107.4649761841539
108.8394062916315,108.8394062916315,108.8394062916315,108.8394062916315,108.8394062916315,108.8394062916315
111.91410336279318,111.91410336279318,111.91410336279318,111.91410336279318,111.91410336279318,111.91410336279318
110.54268954115659,110.54268954115659,110.54268954115659,110.54268954115659,110.54268954115659,110.54268954115659
112.2782449178414,112.2782449178414,112.2782449178414,112.2782449178414,112.2782449178414,112.2782449178414
111.69771411557757,111.69771411557757,111.69771411557757,111.69771411557757,111.69771411557757,111.69771411557757
107.76890445295557,107.76890445295557,107.76890445295557,107.76890445295557,107.76890445295557,107.76890445295557
105.28145600363223,105.28145600363223,105.28145600363223,105.28145600363223,105.28145600363223,105.28145600363223
105.21111760303991,105.21111760303991,105.21111760303991,105.21111760303991,105.21111760303991,105.21111760303991
105.93702740619278,105.93702740619278,105.93702740619278,105.93702740619278,105.93702740619278,105.93702740619278
103.39986485839655,103.39986485839655,103.39986485839655,103.39986485839655,103.39986485839655,103.39986485839655
106.02094764624205,106.02094764624205,106.02094764624205,106.02094764624205,106.02094764624205,106.02094764624205
105.1512116073519,105.1512116073519,105.1512116073519,105.1512116073519,105.1512116073519,105.1512116073519
104.91501725072311,104.91501725072311,104.91501725072311,104.91501725072311,104.91501725072311,104.91501725072311
108.10810484273547,108.10810484273547,108.10810484273547,108.10810484273547,108.10810484273547,108.10810484273547
108.35686204794764,108.35686204794764,108.35686204794764,108.35686204794764,108.35686204794764,108.35686204794764
112.23193344194856,112.23193344194856,112.23193344194856,112.23193344194856,112.23193344194856,112.23193344194856
110.6678139315069,110.6678139315069,110.6678139315069,110.6678139315069,110.6678139315069,110.6678139315069
113.157290607917,113.157290607917,113.157290607917,113.157290607917,113.157290607917,113.157290607917
111.45897122794544,111.45897122794544,111.45897122794544,111.45897122794544,111.45897122794544,111.45897122794544
106.78026998529661,106.78026998529661,106.78026998529661,106.78026998529661,106.78026998529661,106.78026998529661
105.47017701167324,105.47017701167324,105.47017701167324,105.47017701167324,105.47017701167324,105.47017701167324
105.7705825227303,105.7705825227303,105.7705825227303,105.7705825227303,105.7705825227303,105.7705825227303
106.55108057377196,106.55108057377196,106.55108057377196,106.55108057377196,106.55108057377196,106.55108057377196
104.63632922101809,104.63632922101809,104.63632922101809,104.63632922101809,104.63632922101809,104.63632922101809
105.98487962894832,105.98487962894832,105.98487962894832,105.98487962894832,105.98487962894832,105.98487962894832
105.15632791126191,105.15632791126191,105.15632791126191,105.15632791126191,105.15632791126191,105.15632791126191
104.37757508367494,104.37757508367494,104.37757508367494,104.37757508367494,104.37757508367494,104.37757508367494
107.0841692186739,107.0841692186739,107.0841692186739,107.0841692186739,107.0841692186739,107.0841692186739
108.58331249548088,108.58331249548088,108.58331249548088,108.58331249548088,108.58331249548088,108.58331249548088
112.64847661215188,112.64847661215188,112.64847661215188,112.64847661215188,112.64847661215188,112.64847661215188
110.8756552567072,110.8756552567072,110.8756552567072,110.8756552567072,110.8756552567072,110.8756552567072
112.78158208227353,112.78158208227353,112.78158208227353,112.78158208227353,112.78158208227353,112.78158208227353
111.20588498492185,111.20588498492185,111.20588498492185,111.20588498492185,111.20588498492185,111.20588498492185
106.20649592181923,106.20649592181923,106.20649592181923,106.20649592181923,106.20649592181923,106.20649592181923
106.1105630509862,106.1105630509862,106.1105630509862,106.1105630509862,106.1105630509862,106.1105630509862
105.84478406142426,105.84478406142426,105.84478406142426,105.84478406142426,105.84478406142426,105.84478406142426
107.03976644927384,107.03976644927384,107.03976644927384,107.03976644927384,107.03976644927384,107.03976644927384
105.33201930647088,105.33201930647088,105.33201930647088,105.33201930647088,105.33201930647088,105.33201930647088
105.54272456796502,105.54272456796502,105.54272456796502,105.54272456796502,105.54272456796502,105.54272456796502
104.59671973042553,104.59671973042553,104.59671973042553,104.59671973042553,104.59671973042553,104.59671973042553
103.19612428990035,103.19612428990035,103.19612428990035,103.19612428990035,103.19612428990035,103.19612428990035
106.69277499449976,106.69277499449976,106.69277499449976,106.69277499449976,106.69277499449976,106.69277499449976
111.17776636266156,111.17776636266156,111.17776636266156,111.17776636266156,111.17776636266156,111.17776636266156
112.05955282327287,112.05955282327287,112.05955282327287,112.05955282327287,112.05955282327287,112.05955282327287
110.69608834276801,110.69608834276801,110.69608834276801,110.69608834276801,110.69608834276801,110.69608834276801
112.49164101622411,112.49164101622411,112.49164101622411,112.49164101622411,112.49164101622411,112.49164101622411
106.02083086185604,106.02083086185604,106.02083086185604,106.02083086185604,106.02083086185604,106.02083086185604
105.59200466751462,105.59200466751462,105.59200466751462,105.59200466751462,105.59200466751462,105.59200466751462
106.06949263627114,106.06949263627114,106.06949263627114,106.06949263627114,106.06949263627114,106.06949263627114
107.4652634145378,107.4652634145378,107.4652634145378,107.4652634145378,107.4652634145378,107.4652634145378
