0,1,2,3,4,5
257.0734484629694,257.0734484629694,257.0734484629694,257.0734484629694,257.0734484629694,257.0734484629694
263.598337883372,263.598337883372,263.598337883372,263.598337883372,263.598337883372,263.598337883372
257.2261117794486,257.2261117794486,257.2261117794486,257.2261117794486,257.2261117794486,257.2261117794486
250.40106381178032,250.40106381178032,250.40106381178032,250.40106381178032,250.40106381178032,250.40106381178032
256.85364852466785,256.85364852466785,256.85364852466785,256.85364852466785,256.85364852466785,256.85364852466785
258.07225241719254,258.07225241719254,258.07225241719254,258.07225241719254,258.07225241719254,258.07225241719254
262.04021124693173,262.04021124693173,262.04021124693173,262.04021124693173,262.04021124693173,262.04021124693173
255.3591112438777,255.3591112438777,255.3591112438777,255.3591112438777,255.3591112438777,255.3591112438777
259.86655989431387,259.86655989431387,259.86655989431387,259.86655989431387,259.86655989431387,259.86655989431387
254.779979220001,254.779979220001,254.779979220001,254.779979220001,254.779979220001,254.779979220001
252.485135841294,252.485135841294,252.485135841294,252.485135841294,252.485135841294,252.485135841294
251.28861999031352,251.28861999031352,251.28861999031352,251.28861999031352,251.28861999031352,251.28861999031352
256.2825978541547,256.2825978541547,256.2825978541547,256.2825978541547,256.2825978541547,256.2825978541547
269.63529383680094,269.63529383680094,269.63529383680094,269.63529383680094,269.63529383680094,269.63529383680094
265.57286398052577,265.57286398052577,265.57286398052577,265.57286398052577,265.57286398052577,265.57286398052577
264.5744159035981,264.5744159035981,264.5744159035981,264.5744159035981,264.5744159035981,264.5744159035981
266.0990457464407,266.0990457464407,266.0990457464407,266.0990457464407,266.0990457464407,266.0990457464407
266.8912452866875,266.8912452866875,266.8912452866875,266.8912452866875,266.8912452866875,266.8912452866875
269.84872284348216,269.84872284348216,269.84872284348216,269.84872284348216,269.84872284348216,269.84872284348216
249.08280657477343,249.08280657477343,249.08280657477343,249.08280657477343,249.08280657477343,249.08280657477343
252.20350597233016,252.20350597233016,252.20350597233016,252.20350597233016,252.20350597233016,252.20350597233016
256.96691460528734,256.96691460528734,256.96691460528734,256.96691460528734,256.96691460528734,256.96691460528734
244.8206805532351,244.8206805532351,244.8206805532351,244.8206805532351,244.8206805532351,244.8206805532351
251.1966021489702,251.1966021489702,251.1966021489702,251.1966021489702,251.1966021489702,251.1966021489702
249.2394163660778,249.2394163660778,249.2394163660778,249.2394163660778,249.2394163660778,249.2394163660778
257.53052070882353,257.53052070882353,257.53052070882353,257.53052070882353,257.53052070882353,257.53052070882353
256.6187300179627,256.6187300179627,256.6187300179627,256.6187300179627,256.6187300179627,256.6187300179627
253.96625322347705,253.96625322347705,253.96625322347705,253.96625322347705,253.96625322347705,253.96625322347705
253.42703604588507,253.42703604588507,253.42703604588507,253.42703604588507,253.42703604588507,253.42703604588507
