0,1,2,3,4,5
121.31331285672906,121.31331285672906,121.31331285672906,121.31331285672906,121.31331285672906,121.31331285672906
122.47493186520165,122.47493186520165,122.47493186520165,122.47493186520165,122.47493186520165,122.47493186520165
120.96974739855631,120.96974739855631,120.96974739855631,120.96974739855631,120.96974739855631,120.96974739855631
117.32120085136542,117.32120085136542,117.32120085136542,117.32120085136542,117.32120085136542,117.32120085136542
117.59474361551318,117.59474361551318,117.59474361551318,117.59474361551318,117.59474361551318,117.59474361551318
118.375358495301,118.375358495301,118.375358495301,118.375358495301,118.375358495301,118.375358495301
131.54840198424222,131.54840198424222,131.54840198424222,131.54840198424222,131.54840198424222,131.54840198424222
133.60554151202658,133.60554151202658,133.60554151202658,133.60554151202658,133.60554151202658,133.60554151202658
140.9536747930277,140.9536747930277,140.9536747930277,140.9536747930277,140.9536747930277,140.9536747930277
132.04162167235404,132.04162167235404,132.04162167235404,132.04162167235404,132.04162167235404,132.04162167235404
126.79558565759726,126.79558565759726,126.79558565759726,126.79558565759726,126.79558565759726,126.79558565759726
124.77092400201481,124.77092400201481,124.77092400201481,124.77092400201481,124.77092400201481,124.77092400201481
134.1860509535154,134.1860509535154,134.1860509535154,134.1860509535154,134.1860509535154,134.1860509535154
141.262195525572,141.262195525572,141.262195525572,141.262195525572,141.262195525572,141.262195525572
147.9398410532129,147.9398410532129,147.9398410532129,147.9398410532129,147.9398410532129,147.9398410532129
148.88383584918188,148.88383584918188,148.88383584918188,148.88383584918188,148.88383584918188,148.88383584918188
140.94461491469121,140.94461491469121,140.94461491469121,140.94461491469121,140.94461491469121,140.94461491469121
130.53579121808735,130.53579121808735,130.53579121808735,130.53579121808735,130.53579121808735,130.53579121808735
130.2514351353776,130.2514351353776,130.2514351353776,130.2514351353776,130.2514351353776,130.2514351353776
137.21905453853603,137.21905453853603,137.21905453853603,137.21905453853603,137.21905453853603,137.21905453853603
141.3525577661848,141.3525577661848,141.3525577661848,141.3525577661848,141.3525577661848,141.3525577661848
137.22214642768836,137.22214642768836,137.22214642768836,137.22214642768836,137.22214642768836,137.22214642768836
129.2843699191272,129.2843699191272,129.2843699191272,129.2843699191272,129.2843699191272,129.2843699191272
139.3770995310871,139.3770995310871,139.3770995310871,139.3770995310871,139.3770995310871,139.3770995310871
135.88241110439787,135.88241110439787,135.88241110439787,135.88241110439787,135.88241110439787,135.88241110439787
131.9036107618057,131.9036107618057,131.9036107618057,131.9036107618057,131.9036107618057,131.9036107618057
129.18562764487004,129.18562764487004,129.18562764487004,129.18562764487004,129.18562764487004,129.18562764487004
130.44681436807406,130.44681436807406,130.44681436807406,130.44681436807406,130.44681436807406,130.44681436807406
135.30412783497027,135.30412783497027,135.30412783497027,135.30412783497027,135.30412783497027,135.30412783497027
137.28978807340349,137.28978807340349,137.28978807340349,137.28978807340349,137.28978807340349,137.28978807340349
129.24173299764593,129.24173299764593,129.24173299764593,129.24173299764593,129.24173299764593,129.24173299764593
134.36421867795679,134.36421867795679,134.36421867795679,134.36421867795679,134.36421867795679,134.36421867795679
138.64957365367218,138.64957365367218,138.64957365367218,138.64957365367218,138.64957365367218,138.64957365367218
136.34615406664855,136.34615406664855,136.34615406664855,136.34615406664855,136.34615406664855,136.34615406664855
139.24430889867773,139.24430889867773,139.24430889867773,139.24430889867773,139.24430889867773,139.24430889867773
140.72545202931786,140.72545202931786,140.72545202931786,140.72545202931786,140.72545202931786,140.72545202931786
134.31511650713222,134.31511650713222,134.31511650713222,134.31511650713222,134.31511650713222,134.31511650713222
141.86613055474524,141.86613055474524,141.86613055474524,141.86613055474524,141.86613055474524,141.86613055474524
144.28706218992428,144.28706218992428,144.28706218992428,144.28706218992428,144.28706218992428,144.28706218992428
132.2578395791638,132.2578395791638,132.2578395791638,132.2578395791638,132.2578395791638,132.2578395791638
126.85357268769411,126.85357268769411,126.85357268769411,126.85357268769411,126.85357268769411,126.85357268769411
119.81963359682624,119.81963359682624,119.81963359682624,119.81963359682624,119.81963359682624,119.81963359682624
138.1062646203362,138.1062646203362,138.1062646203362,138.1062646203362,138.1062646203362,138.1062646203362
117.38116000646872,117.38116000646872,117.38116000646872,117.38116000646872,117.38116000646872,117.38116000646872
125.03051536533853,125.03051536533853,125.03051536533853,125.03051536533853,125.03051536533853,125.03051536533853
118.40033260389615,118.40033260389615,118.40033260389615,118.40033260389615,118.40033260389615,118.40033260389615
114.6952445364756,114.6952445364756,114.6952445364756,114.6952445364756,114.6952445364756,114.6952445364756
117.82245055848088,117.82245055848088,117.82245055848088,117.82245055848088,117.82245055848088,117.82245055848088
120.00576750832103,120.00576750832103,120.00576750832103,120.00576750832103,120.00576750832103,120.00576750832103
141.09389547904897,141.09389547904897,141.09389547904897,141.09389547904897,141.09389547904897,141.09389547904897
137.87714363951548,137.87714363951548,137.87714363951548,137.87714363951548,137.87714363951548,137.87714363951548
142.18013610230597,142.18013610230597,142.18013610230597,142.18013610230597,142.18013610230597,142.18013610230597
134.4295436089206,134.4295436089206,134.4295436089206,134.4295436089206,134.4295436089206,134.4295436089206
127.3119685684934,127.3119685684934,127.3119685684934,127.3119685684934,127.3119685684934,127.3119685684934
124.38400037360229,124.38400037360229,124.38400037360229,124.38400037360229,124.38400037360229,124.38400037360229
135.91766555121933,135.91766555121933,135.91766555121933,135.91766555121933,135.91766555121933,135.91766555121933
142.77587441269836,142.77587441269836,142.77587441269836,142.77587441269836,142.77587441269836,142.77587441269836
146.95750521842962,146.95750521842962,146.95750521842962,146.95750521842962,146.95750521842962,146.95750521842962
